Bank_Code,Bank_Name,Branch_Code,Branch_Name,Branch_Address,City,Zip_Code,POB,Telephone,Fax,Free_Tel,Handicap_Access,day_closed,Branch_Type,Open_Date,Close_Date,Merge_Bank,Merge_Branch,X_Coordinate,Y_Coordinate
20,בנק מזרחי טפחות בע"מ,911,הפניקס קופ"ג,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,כן,,יחידת ביצוע,01/05/2022,,,,32.066920,34.803288
20,בנק מזרחי טפחות בע"מ,913,הפניקס קופ"ג,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,כן,,יחידת ביצוע,01/05/2022,,,,32.066920,34.803288
20,בנק מזרחי טפחות בע"מ,619,הפניקס 10 קופ"ג,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,03-7536650,כן,,יחידת ביצוע,12/05/2019,,,,32.066920,34.803288
20,בנק מזרחי טפחות בע"מ,648,אקסלנס הלמן ישן 5,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,לא,,יחידת ביצוע,29/12/2016,,,,32.06794440,34.80478730
20,בנק מזרחי טפחות בע"מ,649,הפניקס7   קופ"ג,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,לא,,יחידת ביצוע,29/12/2016,,,,32.066920,34.80478730
20,בנק מזרחי טפחות בע"מ,655,הפניקס 9 קופ"ג,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,,,כן,,יחידת ביצוע,16/07/2017,,,,32.066920,34.803288
20,בנק מזרחי טפחות בע"מ,921,אינפינטי קופ"ג,המנופים 8 ,הרצלייה,4672559,,09-9579000,,,כן,,יחידת ביצוע,30/08/2023,,,,32.15961070,34.80933820
20,בנק מזרחי טפחות בע"מ,928,אינפינטי קופ"ג,המנופים 8 ,הרצלייה,4672559,,09-9579000,,,כן,,יחידת ביצוע,22/01/2025,,,,32.15961070,34.80933820
20,בנק מזרחי טפחות בע"מ,929,אינפינטי קופ"ג,המנופים 8 ,הרצלייה,4672559,,09-9579000,,,כן,,יחידת ביצוע,22/01/2025,,,,32.15961070,34.80933820
20,בנק מזרחי טפחות בע"מ,930,אינפינטי קופ"ג,המנופים 8 ,הרצלייה,4672559,,09-9579000,,,כן,,יחידת ביצוע,22/01/2025,,,,32.15961070,34.80933820
20,בנק מזרחי טפחות בע"מ,931,אינפינטי קופ"ג,המנופים 8 ,הרצלייה,4672559,,09-9579000,,,כן,,יחידת ביצוע,22/01/2025,,,,32.15961070,34.80933820
20,בנק מזרחי טפחות בע"מ,616,אינפינטי קופ"ג,המנופים 8 ,הרצלייה,4672559,,09-9579000,,,כן,,יחידת ביצוע,01/01/2020,,,,32.15961070,34.80933820
20,בנק מזרחי טפחות בע"מ,904,חב' אינפינטי,המנופים 8 ,הרצלייה,4672559,,09-9579000,,,כן,,יחידת ביצוע,12/01/2020,,,,32.15961070,34.80933820
20,בנק מזרחי טפחות בע"מ,527,קריית איילון,גולדה מאיר 7 ,חולון,5839101,,076-8040110,,076-8048860,כן,,מחלקה,01/11/1999,,,,32.01295630,34.78135350
20,בנק מזרחי טפחות בע"מ,614,עו"ז ב,"טרמינל 3 1 1748-נמל תעופה בן-גוריון, מתחם הדיוטי פרי",נמל תעופה בן-גוריון,7015001,,076-8042180,,,כן,,מחלקה,06/06/2022,,,,32,34.89332830
20,בנק מזרחי טפחות בע"מ,464,קק"ל,קק"ל 130 ,באר שבע,8420187,,076-8041440,,076-8048860,כן,,מחלקה,01/02/1949,,,,31.24003740,34.79126470
20,בנק מזרחי טפחות בע"מ,909,שיבולת,בארות יצחק 1 ,בארות יצחק,6090500,,03-6072705,,,כן,,יחידת ביצוע,09/08/2021,,,,32.042022,34.910732
20,בנק מזרחי טפחות בע"מ,531,תפעול קופ"ג עורפי,אבא הלל סילבר 13 ,לוד,7129463,,076-8043000,,076-8048860,כן,,יחידת ביצוע,10/05/2005,,,,31.96045810,34.901759
20,בנק מזרחי טפחות בע"מ,536,תפעול עורפי,אבא הלל סילבר 13 ,לוד,7129463,,076-8043000,,,כן,,יחידת ביצוע,25/12/2007,,,,31.96045810,34.901759
20,בנק מזרחי טפחות בע"מ,451,הלואות ארציות,אבא הלל סילבר 13 ,לוד,7129463,,076-8043666,,076-8048860,כן,,יחידת ביצוע,30/01/1992,,,,31.96037750,34.90190070
20,בנק מזרחי טפחות בע"מ,597,חסכון פנסיוני,אבא הילל סילבר 13 ,לוד,7129463,,076-8043520,,,לא,,יחידת ביצוע,04/01/2007,,,,31.96045810,34.901759
20,בנק מזרחי טפחות בע"מ,612,תפעול קופ"ג עורפי 2,אבא הלל סילבר 13 ,לוד,7129463,,076-8043000,,,לא,,יחידת ביצוע,01/01/2008,,,,31.96045810,34.901759
20,בנק מזרחי טפחות בע"מ,709,אשראי צרכני ב',יודפת 2 ,לוד,7129463,,076-8887080,,,כן,,יחידת ביצוע,03/06/2023,,,,31.961239,34.900218
20,בנק מזרחי טפחות בע"מ,708,אשראי צרכני,יודפת 2 ,לוד,7129463,,076-8887080,,,לא,,יחידת ביצוע,06/09/2020,,,,31.961239,34.900218
20,בנק מזרחי טפחות בע"מ,488,סקטור קופ"ג,אבא הלל סילבר 13 ,לוד,7129463,,03-5649696,,076-8048860,כן,,יחידת ביצוע,15/01/1992,,,,31.96037750,34.90190070
20,בנק מזרחי טפחות בע"מ,724,אשראי צרכני ג',יודפת 2 ,לוד,7129463,,076-8887080,,,כן,,יחידת ביצוע,26/11/2023,,,,31.961239,34.900218
20,בנק מזרחי טפחות בע"מ,751,הלואות ארציות,אבא הלל סילבר 13 ,לוד,7129463,,076-8043666,,076-8048860,כן,,יחידת ביצוע,30/01/2023,,,,31.96037750,34.90190070
20,בנק מזרחי טפחות בע"מ,499,משרד ראשי,אבא הילל סילבר 13 ,לוד,7129463,,076-8622969,,076-8048860,כן,,יחידת ביצוע,15/01/1992,,,,31.96045810,34.901759
20,בנק מזרחי טפחות בע"מ,501,סקטור מימון וסחר בינלאומי,אבא הילל סילבר 13 ,לוד,7129463,,076-8043910,,076-8048860,כן,,יחידת ביצוע,30/10/2007,,,,31.96045810,34.901759
20,בנק מזרחי טפחות בע"מ,503,פקטורינג,אבא הילל סילבר 13 ,לוד,7129463,,076-8043910,,076-8048860,כן,,יחידת ביצוע,25/12/2007,,,,31.96045810,34.901759
20,בנק מזרחי טפחות בע"מ,509,מרכז הבנקאות,אבא הלל סילבר 13 ,לוד,7129463,,076-8043333,,076-8048860,כן,,יחידת ביצוע,01/02/1949,,,,31.96045810,34.901759
20,בנק מזרחי טפחות בע"מ,510,מרכז מזומנים,אבא הלל סילבר 13 ,לוד,7129463,,076-8622777,,076-8048860,כן,,יחידת ביצוע,30/10/2009,,,,31.96045810,34.901759
20,בנק מזרחי טפחות בע"מ,670,קופ"ג חב' חשמל,מרדכי אנילביץ 56 ,תל אביב -יפו,6706012,,03-6373733,,,לא,,יחידת ביצוע,24/01/2016,,,,32.06338390,34.79260690
20,בנק מזרחי טפחות בע"מ,621,אנלייסט קופ"ג,שדרות רוטשילד 46 ,תל אביב -יפו,6688312,,03-7147177,,,לא,,יחידת ביצוע,01/07/2007,,,,32.06378230,34.776819
20,בנק מזרחי טפחות בע"מ,627,אלטשולר קופ"ג,הברזל 19 ,תל אביב -יפו,6971025,,073-2331500,,,לא,,יחידת ביצוע,01/07/2007,,,,32.10854780,34.84051210
20,בנק מזרחי טפחות בע"מ,908,מחוג חברת חשמל,מרדכי אנילביץ 56 ,תל אביב -יפו,6706012,,072-3440333,,,כן,,יחידת ביצוע,09/08/2021,,,,32.06338390,34.79260690
20,בנק מזרחי טפחות בע"מ,580,בטוח לאומי ושרות תעסוקה,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8041800,,,כן,,יחידת ביצוע,10/01/1992,,,,32.08339160,34.80591480
20,בנק מזרחי טפחות בע"מ,596,פיקדונות מוסדיים,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8041800,,,לא,,יחידת ביצוע,24/10/2007,,,,32.08339160,34.80591480
20,בנק מזרחי טפחות בע"מ,673,חסכון לכל ילד,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8043699,,,לא,,יחידת ביצוע,25/12/2016,,,,32.08339160,34.80591480
20,בנק מזרחי טפחות בע"מ,689,ביצוע,ז'בוטינסקי 7 ,רמת גן,5252007,,03-7559314,,,לא,,יחידת ביצוע,15/01/1992,,,,32.08339160,34.80591480
20,בנק מזרחי טפחות בע"מ,633,איילון (קופ"ג),אבא הלל סילבר 12 ,רמת גן,5250606,,072-2229832,,,לא,,יחידת ביצוע,25/05/2013,,,,32.08515740,34.80675750
20,בנק מזרחי טפחות בע"מ,480,ניירות ערך,ז'בוטינסקי 7 ,רמת גן,5252007,,03-7559550,,076-8048860,כן,,יחידת ביצוע,25/01/1949,,,,32.08339160,34.80591480
20,בנק מזרחי טפחות בע"מ,781,שוברי אשראי,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8171655,,,כן,,יחידת ביצוע,02/01/2022,,,,32.08339160,34.80591480
20,בנק מזרחי טפחות בע"מ,440,סקטור תפעול מט"ח,ז'בוטינסקי 7 ,רמת גן,5252007,,03-7559943,,076-8048860,כן,,יחידת ביצוע,01/02/1949,,,,32.08339160,34.80591480
20,בנק מזרחי טפחות בע"מ,652,איילון 2 (קופ"ג),אבא הילל סילבר 12 ,רמת גן,5250606,,072-2229832,,,לא,,יחידת ביצוע,18/01/2014,,,,32.08515740,34.80675750
20,בנק מזרחי טפחות בע"מ,922,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,,,כן,,יחידת ביצוע,24/12/2023,,,,32.09860750,34.83011850
20,בנק מזרחי טפחות בע"מ,923,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,,,כן,,יחידת ביצוע,24/12/2023,,,,32.09860750,34.83011850
20,בנק מזרחי טפחות בע"מ,924,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,,,כן,,יחידת ביצוע,24/12/2023,,,,32.09860750,34.83011850
20,בנק מזרחי טפחות בע"מ,932,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,,,כן,,יחידת ביצוע,24/12/2023,,,,32.09860750,34.83011850
20,בנק מזרחי טפחות בע"מ,933,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,,,כן,,יחידת ביצוע,24/12/2023,,,,32.09860750,34.83011850
20,בנק מזרחי טפחות בע"מ,658,ד"ש 5 קופ"ג,ששת הימים 30 ,בני ברק,5120261,,03-6236111,,,לא,,יחידת ביצוע,01/08/2012,,,,32.09860750,34.83011850
20,בנק מזרחי טפחות בע"מ,412,חולון,סוקולוב 95 ,חולון,5829209,,076-8040120,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.022613,34.78356710
20,בנק מזרחי טפחות בע"מ,448,קרית אתא,זבולון 4 ,קריית אתא,2706707,,076-8040480,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.80580950,35.10524660
20,בנק מזרחי טפחות בע"מ,438,קניון אורות,שד' ויצמן 1 קניון אורות,אור עקיבא,3060000,,076-8040380,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.50208510,34.92924750
20,בנק מזרחי טפחות בע"מ,618,עו"ז,טרמינל 3 1 מתחם הדיוטי פרי,נמל תעופה בן-גוריון,7015001,,076-8042180,,,כן,,מיוחד,10/05/2016,,,,32,34.89332830
20,בנק מזרחי טפחות בע"מ,418,קרית שדה התעופה,התבור 1 קרית שדה התעופה,נמל תעופה בן-גוריון,7010000,,076-8040180,,076-8048860,כן,,מיוחד,01/02/1949,,,,31.98550160,34.91623530
20,בנק מזרחי טפחות בע"מ,437,אופקים,הרצל פינת רח' קדש 32 מרכז המסחרי,אופקים,8757100,,076-8040370,,076-8048860,כן,,מיוחד,01/02/1949,,,,31.31631840,34.62303380
20,בנק מזרחי טפחות בע"מ,426,מרכז עסקים באר שבע,קרן היסוד 31 ,באר שבע,8489616,,076-8040260,,076-8048860,כן,,מיוחד,01/02/1949,,,,31.24441540,34.80258610
20,בנק מזרחי טפחות בע"מ,566,מצדה,דרך מצדה 6 ,באר שבע,8435701,,076-8041660,,076-8048860,כן,,מיוחד,01/01/2005,,,,31.258454,34.79800440
20,בנק מזרחי טפחות בע"מ,589,כפר קאסם,עלי בן אבי טאלב 1 ,כפר קאסם,4881000,,076-8040630,,076-8048860,כן,,מחלקה,30/04/2019,,,,32.11702480,34.97080050
20,בנק מזרחי טפחות בע"מ,548,כיכר כפר גנים,העצמאות 63 ,פתח תקווה,4937999,,076-8040810,,076-8048860,כן,,מחלקה,01/09/2010,,,,32.074721,34.870957
20,בנק מזרחי טפחות בע"מ,465,לב העיר פתח תקווה,בר כוכבא 20 ,פתח תקווה,4926124,,076-8041500,,076-8048860,כן,,מחלקה,01/02/1949,,,,32.09185540,34.88766470
20,בנק מזרחי טפחות בע"מ,447,נשר,דרך בר יהודה 63 ,נשר,3688301,,076-8041230,,076-8048860,כן,,מחלקה,01/02/1949,,,,32.77573910,35.04465850
20,בנק מזרחי טפחות בע"מ,533,אזור תעשיה כפר סבא,התע"ש 13 ,כפר סבא,4442513,,076-8041330,,076-8048860,כן,,מחלקה,15/12/2014,,,,32.17557090,34.92887420
20,בנק מזרחי טפחות בע"מ,491,אשקלון,כצנלסון 5 ,אשקלון,7862305,,076-8040270,,076-8048860,כן,,מחלקה,25/10/1983,,,,31.66207150,34.58891370
20,בנק מזרחי טפחות בע"מ,542,מרכז עסקים נתניה,מפי 5 ,נתניה,4250489,,076-8040220,,076-8048860,כן,,מחלקה,01/03/2012,,,,32.27533320,34.86507750
20,בנק מזרחי טפחות בע"מ,452,קניון השרון,הרצל 60 קניון השרון,נתניה,4239222,,076-8042690,,076-8048860,כן,,מחלקה,01/02/1949,,,,32.326420,34.861899
20,בנק מזרחי טפחות בע"מ,553,קניון השרון,הרצל 60 קניון השרון,נתניה,4239222,,076-8042690,,076-8048860,כן,,מחלקה,01/01/2005,,,,32.326420,34.861899
20,בנק מזרחי טפחות בע"מ,457,האפוטרופוס הכללי,יד חרוצים 15 ,ירושלים,9342152,,02-6219422,,076-8048860,לא,,מחלקה,30/01/1992,,,,31.75271760,35.21910930
20,בנק מזרחי טפחות בע"מ,460,עיר העתיקה,תפארת ישראל 26 ,ירושלים,9752279,,076-8040590,,076-8048860,כן,,מחלקה,01/02/1949,,,,31.775551,35.233969
20,בנק מזרחי טפחות בע"מ,600,קרן חסויים,יד חרוצים 15 ,ירושלים,9342152,,02-6219422,,,לא,,מחלקה,15/01/1992,,,,31.75271760,35.21910930
20,בנק מזרחי טפחות בע"מ,568,מרכז עסקים י-ם,הלני המלכה 9 ,ירושלים,9422105,,076-8040030,,076-8048860,כן,,מחלקה,01/01/2005,,,,31.78221930,35.223709
20,בנק מזרחי טפחות בע"מ,402,מרכז עסקים  י-ם,הלני המלכה 9 ,ירושלים,9422105,,076-8040030,,076-8048860,כן,,מחלקה,01/02/1949,,,,31.78221930,35.22370910
20,בנק מזרחי טפחות בע"מ,54,שלוחת אפרת,מעלה מיכאל 5 ,אלון שבות,9043300,,076-8040540,,076-8048860,כן,,מחלקה,01/02/1949,,,,31.656924,35.12781070
20,בנק מזרחי טפחות בע"מ,564,מרכז עסקים חיפה,פלי"ם 11 ,חיפה,3309514,,076-8041640,,076-8048860,לא,,מחלקה,01/01/2005,,,,32.81603710,35.00350930
20,בנק מזרחי טפחות בע"מ,497,קרני שומרון,רחבעם זאבי 1 ,קרני שומרון,4485500,,076-8040830,,076-8048860,כן,,מחלקה,15/10/1983,,,,32.17542270,35.09668880
20,בנק מזרחי טפחות בע"מ,547,רמת אביב,טאגור 38 ,תל אביב -יפו,6920340,,076-8040930,,076-8048860,כן,,מחלקה,01/11/2010,,,,32.11683450,34.79944670
20,בנק מזרחי טפחות בע"מ,671,מרכז עסקים ת"א,אלנבי 105 ,תל אביב -יפו,6513444,,076-8040610,,076-8048860,כן,,מחלקה,21/04/2025,,,,32.06395560,34.775183
20,בנק מזרחי טפחות בע"מ,688,מסלקה,לינקולין 19 ,תל אביב -יפו,6713411,,03-5634327,,,לא,,מחלקה,16/09/2009,,,,32.066411,34.78521250
20,בנק מזרחי טפחות בע"מ,639,יהב כספונים,לינקולין 19 ,תל אביב -יפו,6713411,,03-5634327,,,לא,,מחלקה,15/05/2017,,,,32.066411,34.78521250
20,בנק מזרחי טפחות בע"מ,469,אלנבי,אלנבי 105 ,תל אביב -יפו,6514304,,076-8887230,,076-8048860,כן,,מחלקה,01/02/1949,,,,32.06395560,34.775183
20,בנק מזרחי טפחות בע"מ,471,סקיי טאוור,המסגר 35 ,תל אביב -יפו,6721407,,076-8040080,,076-8048860,לא,,מחלקה,30/10/1993,,,,32.064690,34.785920
20,בנק מזרחי טפחות בע"מ,475,מרכז עסקים ת"א,אלנבי 105 ,תל אביב -יפו,6513444,,076-8040610,,076-8048860,כן,,מחלקה,30/01/1992,,,,32.06395560,34.775183
20,בנק מזרחי טפחות בע"מ,556,מרכז עסקים חשמונאים,החשמונאים 123 ,תל אביב -יפו,6713329,,076-8040940,,076-8048860,כן,,מחלקה,01/01/2005,,,,32.06958910,34.78908770
20,בנק מזרחי טפחות בע"מ,405,ככר המדינה,ויצמן 32 ,תל אביב -יפו,6209105,,076-8040100,,076-8048860,כן,,מחלקה,01/02/1949,,,,32.08470190,34.79176980
20,בנק מזרחי טפחות בע"מ,406,חצרות יפו,סלמה 4 ,תל אביב -יפו,6811114,,03-5133222,,076-8048860,כן,,מחלקה,01/02/1949,,,,32.054620,34.770973
20,בנק מזרחי טפחות בע"מ,407,מ.עסקים חשמונאים,החשמונאים 123 ,תל אביב -יפו,6713329,,076-8040940,,076-8048860,כן,,מחלקה,01/02/1949,,,,32.06958910,34.78908770
20,בנק מזרחי טפחות בע"מ,409,מרכז עסקים ת"א,אלנבי 105 ,תל אביב -יפו,6513444,,03-5649411,,076-8048860,כן,,מחלקה,10/11/1949,,,,32.06395560,34.775183
20,בנק מזרחי טפחות בע"מ,524,ככר המדינה,ויצמן 32 ,תל אביב -יפו,6209105,,076-8040100,,03-7106060,כן,,מחלקה,01/07/1999,,,,32.08470190,34.79176980
20,בנק מזרחי טפחות בע"מ,496,מרכז עסקיםרעננה,אחוזה 96 ,רעננה,4345001,,076-8040230,,076-8048860,כן,,מחלקה,01/07/1992,,,,32.18000090,34.879924
20,בנק מזרחי טפחות בע"מ,561,אחוזה מערב,אחוזה 153 ,רעננה,4337331,,076-8887310,,076-8048860,כן,,מחלקה,01/01/2005,,,,32.181198,34.870683
20,בנק מזרחי טפחות בע"מ,476,מרכז עסקים בני ברק,שד' טרפון 1 ,בני ברק,5141901,,076-8040300,,076-8048860,כן,,מחלקה,01/02/1949,,,,32.08689780,34.83093540
20,בנק מזרחי טפחות בע"מ,549,באקה אל גרביה,אלקודס 1 פינת אל בירייה,באקה אל-גרביה,3010000,,076-8041490,,076-8048860,כן,,מיוחד,26/09/2016,,,,32.399060,35.05157760
20,בנק מזרחי טפחות בע"מ,432,רמלה,דני מס 16 ,רמלה,7240100,,076-8040320,,076-8048860,כן,,מיוחד,01/02/1949,,,,31.928081,34.865851
20,בנק מזרחי טפחות בע"מ,534,מרום נווה,חיים לנדאו 6 מרום  נווה,רמת גן,5228265,,076-8041340,,076-8048860,כן,,מיוחד,28/08/2008,,,,32.07129330,34.83115020
20,בנק מזרחי טפחות בע"מ,466,מרכז עסקים יהלומים,ז'בוטינסקי 1 בורסת יהלומים,רמת גן,5252001,,076-8040660,,076-8048860,כן,,מיוחד,20/01/1980,,,,32.08302830,34.80281330
20,בנק מזרחי טפחות בע"מ,477,המגדל,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8040770,,076-8048860,כן,,מיוחד,12/07/1993,,,,32.08339160,34.80591480
20,בנק מזרחי טפחות בע"מ,413,רמת גן,ארלוזורוב 1 ,רמת גן,5248101,,076-8040130,,076-8048860,לא,,מיוחד,01/02/1949,,,,32.07900330,34.81684610
20,בנק מזרחי טפחות בע"מ,423,"מרכז עסקים ,רעננה",אחוזה 96 ,רעננה,4345001,,09-7615222,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.18000090,34.879924
20,בנק מזרחי טפחות בע"מ,731,אחוזה מערב,אחוזה 153 ,רעננה,4337331,,076-8887310,,,כן,,מיוחד,02/01/2022,,,,32.181198,34.870683
20,בנק מזרחי טפחות בע"מ,581,שפרעם,סולטאן באשא אלאטרש 1 ,שפרעם,2020000,,076-8041810,,076-8048860,כן,,מיוחד,26/06/2018,,,,32.81292480,35.16623740
20,בנק מזרחי טפחות בע"מ,583,ב"ב רח' ירושלים,ירושלים 24 ,בני ברק,5144108,,076-8011838,,076-8048860,כן,,מיוחד,17/05/2015,,,,32.08525450,34.83201570
20,בנק מזרחי טפחות בע"מ,430,מרכז עסקים בני ברק,טרפון 1 ,בני ברק,5141901,,076-8040300,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.08689780,34.83093540
20,בנק מזרחי טפחות בע"מ,468,חזון איש,חזון איש 13 ,בני ברק,5150219,,076-8040680,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.08453730,34.83863160
20,בנק מזרחי טפחות בע"מ,570,רימונים,אהרונוביץ 12 ,בני ברק,5137706,,076-8041700,,076-8048860,כן,,מיוחד,29/12/2014,,,,32.090596,34.838854
20,בנק מזרחי טפחות בע"מ,515,מגדלי קונקורד,בן גוריון 13 ,בני ברק,5126016,,076-8041150,,076-8048860,כן,,מיוחד,30/07/1983,,,,32.09354830,34.82480410
20,בנק מזרחי טפחות בע"מ,425,בת ים,בלפור 58 ,בת ים,5937719,,076-8040250,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.02385390,34.747192
20,בנק מזרחי טפחות בע"מ,554,פארק הים,יוחנן הסנדלר 2 ,בת ים,5959227,,076-8041540,,076-8048860,כן,,מיוחד,01/01/2005,,,,32.005762,34.742672
20,בנק מזרחי טפחות בע"מ,455,גבעתיים,ויצמן 65 ,גבעתיים,5344103,,076-8040550,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.06862960,34.81073770
20,בנק מזרחי טפחות בע"מ,415,הרצליה,סוקולוב 6 ,הרצלייה,4649708,,076-8040150,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.16649910,34.84130620
20,בנק מזרחי טפחות בע"מ,522,הרצליה פיתוח,אבא אבן 12 א.תעשיה הרצליה,הרצלייה,4672530,,076-8041220,,076-8048860,כן,,מיוחד,26/08/1998,,,,32.16190580,34.81034950
20,בנק מזרחי טפחות בע"מ,420,חדרה,הרצל 23 ,חדרה,3820421,,076-8040200,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.43608730,34.92059390
20,בנק מזרחי טפחות בע"מ,419,פארק עסקים חולון,הרוקמים 26 ,חולון,5885325,,076-8040190,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.00760950,34.80363320
20,בנק מזרחי טפחות בע"מ,555,"קוגל,חולון",סוקולוב 48 ,חולון,5832201,,076-8041550,,076-8048860,כן,,מיוחד,01/01/2005,,,,32.02238680,34.77665850
20,בנק מזרחי טפחות בע"מ,411,קרית אילון,גולדה מאיר 7 ,חולון,5830101,,076-8040110,,076-8048860,כן,,מיוחד,01/11/1999,,,,32.01229230,34.78161910
20,בנק מזרחי טפחות בע"מ,518,קריון,דרך עכו 194 ,קריית ביאליק,2723211,,076-8041180,,076-8048860,כן,,מיוחד,25/03/1996,,,,32.84464580,35.09423750
20,בנק מזרחי טפחות בע"מ,446,קרית ים,שד' ירושלים 3 ,קריית ים,2908404,,076-8040460,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.835475,35.06755870
20,בנק מזרחי טפחות בע"מ,730,כיכר המושבה,סוקולוב 46 ,הוד השרון,4528475,,076-8887300,,,כן,,מיוחד,01/03/2022,,,,32.16660450,34.90373550
20,בנק מזרחי טפחות בע"מ,512,"רמתיים, הוד השרון",דרך רמתיים 108 ,הוד השרון,4532538,,076-8041120,,076-8048860,כן,,מיוחד,23/06/1994,,,,32.15268720,34.89673220
20,בנק מזרחי טפחות בע"מ,453,לב דיזנגוף,דיזנגוף 45 דיזנגוף סנטר,תל אביב -יפו,6433217,,076-8040530,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.07501050,34.77767040
20,בנק מזרחי טפחות בע"מ,421,גן העיר,אבן גבירול 71 ,תל אביב -יפו,6416202,,076-8040210,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.08254340,34.78328380
20,בנק מזרחי טפחות בע"מ,667,פרימיום,החשמונאים 123 ,תל אביב -יפו,6713329,,076-8042670,,,כן,,מיוחד,10/01/2010,,,,32.06958910,34.78908770
20,בנק מזרחי טפחות בע"מ,478,מרכז בנקאות פרטית בינלאומית  ת"א,בן יהודה 25 ,תל אביב -יפו,6380501,,076-8040780,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.07639240,34.77022120
20,בנק מזרחי טפחות בע"מ,493,רמת אביב,טאגור 38 ,תל אביב -יפו,6920340,,076-8040930,,076-8048860,כן,,מיוחד,20/09/1983,,,,32.11683450,34.79944670
20,בנק מזרחי טפחות בע"מ,494,מ. עסקים חשמונאים,החשמונאים 123 ,תל אביב -יפו,6713329,,076-8040940,,076-8048860,כן,,מיוחד,25/11/1983,,,,32.06958910,34.78908770
20,בנק מזרחי טפחות בע"מ,551,מידטאון ת"א,מנחם בגין 146 ,תל אביב -יפו,6492103,,076-8041510,,03-7106060,כן,,מיוחד,01/01/2005,,,,32.078260,34.7937
20,בנק מזרחי טפחות בע"מ,557,יגאל אלון,יגאל אלון 94 ,תל אביב -יפו,6789139,,076-8041570,,076-8622927,כן,,מיוחד,26/03/2018,,,,32.06849070,34.79633410
20,בנק מזרחי טפחות בע"מ,727,מיקדו,אהרון בקר 8 ,תל אביב -יפו,6964316,,076-8887270,,,כן,,מיוחד,15/03/2022,,,,31.122910,34.816510
20,בנק מזרחי טפחות בע"מ,408,סקיי טאוור,המסגר 35 ,תל אביב -יפו,6721407,,076-8040080,,076-8048860,לא,,מיוחד,01/02/1949,,,,32.064690,34.785920
20,בנק מזרחי טפחות בע"מ,410,כיכר המדינה,ויצמן 32 ככר המדינה,תל אביב -יפו,6209105,,076-8040100,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.08470190,34.79176980
20,בנק מזרחי טפחות בע"מ,723,אלנבי,אלנבי 105 ,תל אביב -יפו,6514304,,076-8887230,,,כן,,מיוחד,09/08/2020,,,,32.06395560,34.775183
20,בנק מזרחי טפחות בע"מ,528,קרית עתידים,הברזל 26 רמת החייל,תל אביב -יפו,6971036,,076-8041280,,076-8048860,כן,,מיוחד,03/04/2001,,,,32.10933340,34.84271590
20,בנק מזרחי טפחות בע"מ,436,חצרות יפו,סלמה 4 ,תל אביב -יפו,6811114,,03-5133222,,076-8048860,כן,,מיוחד,01/02/1949,,,,32.054620,34.77009730
20,בנק מזרחי טפחות בע"מ,401,קרית העסקים ירושלים,שרי ישראל 15 פינת רחוב יפו,ירושלים,9439029,,076-8040010,,076-8048860,כן,,מיוחד,01/02/1949,,,,31.789154,35.206145
20,בנק מזרחי טפחות בע"מ,403,מרכז עסקים י-ם,הלני המלכה 9 ,ירושלים,9422105,,076-8040030,,076-8048860,כן,,מיוחד,01/02/1949,,,,31.78221930,35.22370910
20,בנק מזרחי טפחות בע"מ,517,תלפיות,יד חרוצים 19 ,ירושלים,9342156,,076-8041170,,076-8048860,כן,,מיוחד,15/09/1996,,,,31.75105170,35.21820720
